,auc,auc_control,auc_control_norm,auc_gp,auc_gp_control,auc_norm,average_angle,average_angle_control,average_angle_rel,average_angle_rel_control,delta_log_likelihood,drug,gp_deriv,gp_deriv_control,kl,kl_p_cvsc,kl_p_value,mRECIST,num_mCR,num_mPD,num_mPR,num_mSD,number_replicates,number_replicates_control,perc_mCR,perc_mPD,perc_mPR,perc_mSD,perc_true_credible_intervals,response_angle,response_angle_control,response_angle_rel,response_angle_rel_control,tgi,tumour_type
P20*C1,0:116.71570833333334_1:52.436924999999995_2:75.14585833333335_3:53.734725_4:35.188631666666666_5:36.95201666666666,0:[46.8652425]_1:[57.54618333]_2:[98.09555833]_3:[135.05975833]_4:[191.97055833]_5:[76.013025],0:[0.27659632]_1:[0.24222553]_2:[0.32615797]_3:[0.34406853]_4:[0.30750993]_5:[0.24979397],0.6632794441908499,0.5097760747271235,0:0.33242784203265596_1:0.24629447213280306_2:0.16911347002314_3:0.1474277970700447_4:0.24143276852719034_5:0.18031758872615028,1.4571865050809343,1.4687455555067326,0.04682204938140175,0.05232130325226579,0.1443191696237136,C1,0.04812784794287566,0.011164575783356775,0.7296258707119477,0.6462134228808257,0.6401041666666667,0:mPD_1:mPD_2:mPD_3:mSD_4:mPD_5:mSD,0,4,0,2,6,6,0.0,0.6666666666666666,0.0,0.3333333333333333,100.0,0:1.441841306522814_1:1.480909634530084_2:1.455930588147488_3:1.4910317660575862_4:1.391194371735383_5:1.4307258103826397,0:1.329386255234817_1:1.4173176902505482_2:1.435936784566624_3:1.4580072608456824_4:1.5045030421735777_5:1.4137354881914939,0:0.04398082189506797_1:0.0857852408799913_2:0.028740686480597858_3:0.04537404112282828_4:0.06485179183659387_5:0.04538003871422873,0:0.041215782465825426_1:0.04633288451917505_2:0.048697586455035566_3:0.04397101633497337_4:0.04358393677917067_5:0.034373252222590876,0.22126951423180707,no_tumour_type
P20*C2,0:43.51865833333333_1:50.42204666666666_2:163.30949166666664_3:88.62556666666666_4:53.34025833333334_5:99.91502499999999,0:[46.8652425]_1:[57.54618333]_2:[98.09555833]_3:[135.05975833]_4:[191.97055833]_5:[76.013025],0:[0.27659632]_1:[0.24222553]_2:[0.32615797]_3:[0.34406853]_4:[0.30750993]_5:[0.24979397],0.76758714781202,0.5097760747271235,0:0.188662332187842_1:0.2921348024060487_2:0.3099378748150159_3:0.19206593087421753_4:0.24179539835827363_5:0.3084745426127901,1.476635916352769,1.4687455555067326,0.05629803198946762,0.05232130325226579,-4.473951425290863,C2,0.05570724956331136,0.011164575783356775,0.3531013837914156,0.7912358045537333,0.7755208333333333,0:mPD_1:mPD_2:mPD_3:mSD_4:mSD_5:mPD,0,4,0,2,6,6,0.0,0.6666666666666666,0.0,0.3333333333333333,100.0,0:1.484956659949726_1:1.470955650781495_2:1.4883160285962067_3:1.4401878124567662_4:1.3025844255303651_5:1.5170295414333699,0:1.329386255234817_1:1.4173176902505482_2:1.435936784566624_3:1.4580072608456824_4:1.5045030421735777_5:1.4137354881914939,0:0.07586024646032989_1:0.10650726910587091_2:0.044061491076743196_3:0.025173288811382307_4:0.026455577739384183_5:0.11092251988719576,0:0.041215782465825426_1:0.04633288451917505_2:0.048697586455035566_3:0.04397101633497337_4:0.04358393677917067_5:0.034373252222590876,0.09710776623294792,no_tumour_type
P20*C3,0:24.07233333333333_1:72.73781666666667_2:200.8514_3:65.18068333333333_4:62.93177499999999_5:73.90638333333334,0:[46.8652425]_1:[57.54618333]_2:[98.09555833]_3:[135.05975833]_4:[191.97055833]_5:[76.013025],0:[0.27659632]_1:[0.24222553]_2:[0.32615797]_3:[0.34406853]_4:[0.30750993]_5:[0.24979397],0.7435195838152321,0.5097760747271235,0:0.09685812924837847_1:0.3369190808872838_2:0.32112655254305145_3:0.24506548596031213_4:0.25172631357986086_5:0.2575910952641327,1.4011874168276601,1.4687455555067326,0.03119808808307104,0.05232130325226579,-2.5076777774302172e-06,C3,0.05374842685191384,0.011164575783356775,0.4637243153685698,0.745032616483015,0.7307291666666667,0:mSD_1:mPD_2:mSD_3:mPD_4:mPD_5:mPD,0,4,0,2,6,6,0.0,0.6666666666666666,0.0,0.3333333333333333,100.0,0:1.4189637279004668_1:0.658820070612861_2:-1.0311499818400731_3:1.4797333507583899_4:1.4577417233704497_5:1.467398434478215,0:1.329386255234817_1:1.4173176902505482_2:1.435936784566624_3:1.4580072608456824_4:1.5045030421735777_5:1.4137354881914939,0:0.03502219062282157_1:0.007125390504310507_2:-0.004773561867941358_3:0.06860466103994019_4:0.05924952950909946_5:0.056678629739632495,0:0.041215782465825426_1:0.04633288451917505_2:0.048697586455035566_3:0.04397101633497337_4:0.04358393677917067_5:0.034373252222590876,0.27310696785823785,no_tumour_type
P21*C1,0:68.60403333333333_1:72.52665833333334_2:18.99725_3:104.74916666666667_4:76.377175_5:44.51849166666667,0:[66.66858333]_1:[98.02975833]_2:[191.57849167]_3:[75.89114167]_4:[236.86061667]_5:[164.32235833],0:[0.30207618]_1:[0.42384852]_2:[0.43638517]_3:[0.30111931]_4:[0.48986315]_5:[0.52467384],0.40954548381955613,0.5474114326873726,0:0.2608057903843226_1:0.25514550431161453_2:0.10520620663843805_3:0.4398115777603516_4:0.24943616424832032_5:0.2510702727889612,1.3521827720476653,1.228694645720046,0.031046705915013333,0.019408643374906685,15.280550972273204,C1,0.019686749770397978,-0.001068533269766066,2.77662116335603,0.25848471283109864,0.2546875,0:mSD_1:mSD_2:mSD_3:mPD_4:mSD_5:mSD,0,1,0,5,6,6,0.0,0.16666666666666666,0.0,0.8333333333333334,100.0,0:1.4090218323420967_1:1.384363090074273_2:1.4151398781825453_3:1.2149378574798502_4:1.142770670954041_5:1.3434895627242025,0:1.407364001448955_1:1.4336196817023388_2:1.5052792415118272_3:1.3519664131616467_4:1.5031178042007305_5:1.4959007209082082,0:0.038797929589015574_1:0.0313196765520114_2:0.04759934702431929_3:0.023776160036962105_4:0.01184857867065737_5:0.03905464757124535,0:0.04552180515262168_1:0.07185492286892975_2:0.07747801156575833_3:0.030436412421796313_4:0.0824326238647257_5:0.11878631571759188,0.22879435751213872,no_tumour_type
P22*C1,0:21.400666666666677_1:101.02566666666667_2:89.658_3:86.06566666666667_4:108.90566666666668_5:23.72800000000001,0:[232.62233333]_1:[191.90533333]_2:[231.59733333]_3:[141.26833333]_4:[323.594]_5:[40.94766667],0:[0.39190569]_1:[0.3769163]_2:[0.37687443]_3:[0.28643604]_4:[0.52027406]_5:[0.22546727],0.5587480257374503,0.7013606396892518,0:0.08380346416375868_1:0.21915472868987096_2:0.20512288089053882_3:0.31608955890943924_4:0.2706510336517194_5:0.06665400422770618,1.448050821412743,-1.1782581087265744,0.030151659771491746,-0.008981920791184615,359.2308946555019,C1,0.034866458378930425,0.02699112142461424,3.8012322021950755,0.1765579485327834,0.17291666666666666,0:mSD_1:mPD_2:mPD_3:mPD_4:mPD_5:mSD,0,4,0,2,6,6,0.0,0.6666666666666666,0.0,0.3333333333333333,71.42857142857143,0:1.4589145183550685_1:1.4311271190686548_2:1.3933425185461774_3:1.4954529231614655_4:1.42495838931499_5:1.4287065543836257,0:1.5306936805146558_1:1.5156951077756597_2:1.5222392222185035_3:1.4898831057673574_4:1.5394201209673326_5:1.3280248837026374,0:0.0396082967340699_1:0.021821592986957523_2:0.017626764086233374_3:0.0809569206150942_4:0.026091005193864782_5:0.0217347842406446,0:0.07984530248632296_1:0.06597451171247913_2:0.062047754940036504_3:0.03959844283421824_4:0.1228746849454322_5:0.03177019366201511,0.672752615014087,no_tumour_type
P23*C1,0:-5.94757333333333_1:-18.92048_2:13.513260000000006_3:24.245046666666674_4:11.548093333333336_5:8.676993333333336,0:[192.52289333]_1:[235.37278]_2:[186.05031333]_3:[52.63602667]_4:[183.09852]_5:[160.62238],0:[0.39676796]_1:[0.54519329]_2:[0.36901934]_3:[0.26293921]_4:[0.38842986]_5:[0.42492831],0.5831653646605249,0.6599283794167262,0:-0.030688928183333554_1:-0.3075433697222348_2:0.06141785616975642_3:0.08807096319028322_4:0.0640737138305892_5:0.035728807436582834,1.4468986119418124,-1.0563293906878173,0.04255280400868118,-0.009369615756169862,405.8813615365943,C1,0.03716761121809843,-0.008130150209473278,11.554028965792813,0.022249984552169977,0.022395833333333334,0:mSD_1:mPR_2:mSD_3:mSD_4:mSD_5:mSD,0,0,1,5,6,6,0.0,0.0,0.16666666666666666,0.8333333333333334,87.5,0:1.4070387857058946_1:0.9854689016562_2:1.462001960321341_3:1.5014478395042454_4:1.5048691614786474_5:1.0906056179411379,0:1.5461668153664898_1:1.551593052853862_2:1.546082924485296_3:1.4901273596811957_4:1.5500660863941038_5:1.5392032148409451,0:0.029605362603036294_1:0.01293482229115982_2:0.04913376870210438_3:0.05990810302582591_4:0.09611574999585643_5:0.008449116160834482,0:0.1805118909388164_1:0.315357009056579_2:0.15957504725307248_3:0.10668147488340363_4:0.22658064369502584_5:0.1791107570719796,0.8707600881453932,no_tumour_type
P23*C2,0:67.07180000000001_1:13.560686666666669_2:14.385193333333339_3:55.916700000000006_4:88.28390666666667_5:36.73012666666667,0:[192.52289333]_1:[235.37278]_2:[186.05031333]_3:[52.63602667]_4:[183.09852]_5:[160.62238],0:[0.39676796]_1:[0.54519329]_2:[0.36901934]_3:[0.26293921]_4:[0.38842986]_5:[0.42492831],0.1536678280032655,0.6599283794167262,0:0.18379067628185952_1:0.08746801098083083_2:0.07899991399958992_3:0.19631071777931858_4:0.2456925547493299_5:0.1389094357426095,0.9941732092592819,-1.0563293906878173,0.008079307592942264,-0.009369615756169862,370.353286761209,C2,0.008969762424446479,-0.008130150209473278,5.986759973019462,0.08838074492839909,0.08802083333333334,0:mSD_1:mSD_2:mSD_3:mPD_4:mPD_5:mSD,0,2,0,4,6,6,0.0,0.3333333333333333,0.0,0.6666666666666666,93.75,0:1.274579643274837_1:-0.7151614400344111_2:-0.6487474961945223_3:1.250451067730295_4:1.386629563583402_5:-0.6786886315377335,0:1.5461668153664898_1:1.551593052853862_2:1.546082924485296_3:1.4901273596811957_4:1.5500660863941038_5:1.5392032148409451,0:0.013845842601556161_1:-0.006563495297497087_2:-0.004944264717876287_3:0.01541665940596979_4:0.023404699679852294_5:-0.004141398494449907,0:0.1805118909388164_1:0.315357009056579_2:0.15957504725307248_3:0.10668147488340363_4:0.22658064369502584_5:0.1791107570719796,0.6699282430164182,no_tumour_type
P24*C1,0:45.39523333333333_1:14.58916666666667_2:42.7211_3:35.34613333333334_4:31.423266666666677_5:29.10543333333332,0:[48.95743333]_1:[155.46933333]_2:[84.46043333]_3:[81.5939]_4:[50.15206667]_5:[161.14343333],0:[0.11799691]_1:[0.2779483]_2:[0.26201743]_3:[0.23738838]_4:[0.15072262]_5:[0.26593588],0.3699828944013168,0.5038941403356749,0:0.13221998910205413_1:0.05327599915101618_2:0.1629304014689128_3:0.09438856640489839_4:0.09602993940344555_5:0.06337931394691498,1.4698990189279026,-1.3173506596997862,0.03368351629627678,-0.012790853945580716,120.72554378460686,C1,0.019681325109972,-0.009228294438434025,1.6676972557218144,0.415437303457431,0.4088541666666667,0:mPD_1:mSD_2:mPD_3:mPD_4:mPD_5:mSD,0,4,0,2,6,6,0.0,0.6666666666666666,0.0,0.3333333333333333,90.0,0:1.5039565282601168_1:1.4858106853903998_2:1.4392182008114618_3:1.4552224948549684_4:1.496955308603317_5:1.2386538011816646,0:1.541778400193641_1:1.5496696181787406_2:1.5321054204537115_3:1.5198544536707337_4:1.5181612036921082_5:1.5571718166145065,0:0.053356148908057434_1:0.04644952602032944_2:0.03714800543377855_3:0.026584467470461035_4:0.047842063107465034_5:0.006953441055024151,0:0.09930671823503731_1:0.13137212648591978_2:0.12121331423560422_3:0.08301452095779555_4:0.07200425025872176_5:0.1832429180690886,0.5627993758492659,no_tumour_type
P24*C2,0:146.46396666666666_1:42.98273333333333_2:110.7281666666667_3:154.56833333333336_4:125.73329999999999_5:19.445666666666664,0:[48.95743333]_1:[155.46933333]_2:[84.46043333]_3:[81.5939]_4:[50.15206667]_5:[161.14343333],0:[0.11799691]_1:[0.2779483]_2:[0.26201743]_3:[0.23738838]_4:[0.15072262]_5:[0.26593588],-0.007538677072623547,0.5038941403356749,0:0.2793652580834669_1:0.1371370093337588_2:0.30978346339618096_3:0.27537366657645307_4:0.2301319953148957_5:0.0666078605311254,-1.3491553404906427,-1.3173506596997862,-0.014717842142571764,-0.012790853945580716,-6.946261237317231e-07,C2,-0.005688891888473483,-0.009228294438434025,0.02545486834639349,0.9203099020281551,0.9859375,0:mSD_1:mPR_2:mSD_3:mSD_4:mSD_5:mCR,1,0,1,4,6,6,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,100.0,0:-1.3578450209245359_1:-1.3255648229775858_2:-1.2468641398253468_3:-1.3406552274532109_4:-1.385929744267436_5:-1.3880695077833205,0:1.541778400193641_1:1.5496696181787406_2:1.5321054204537115_3:1.5198544536707337_4:1.5181612036921082_5:1.5571718166145065,0:-0.013808245643652718_1:-0.01576996099316889_2:-0.013743233031485176_3:-0.011822411391068696_4:-0.0140984857998742_5:-0.020516238866687006,0:0.09930671823503731_1:0.13137212648591978_2:0.12121331423560422_3:0.08301452095779555_4:0.07200425025872176_5:0.1832429180690886,0.062071355226770764,no_tumour_type
P24*C3,0:-2.137866666666658_1:23.505266666666653_2:52.630599999999994_3:39.05179999999999_4:26.0722_5:2.294466666666665,0:[48.95743333]_1:[155.46933333]_2:[84.46043333]_3:[81.5939]_4:[50.15206667]_5:[161.14343333],0:[0.11799691]_1:[0.2779483]_2:[0.26201743]_3:[0.23738838]_4:[0.15072262]_5:[0.26593588],0.34440448496175774,0.5038941403356749,0:-0.007211735695714057_1:0.055173484164954344_2:0.16553159009549975_3:0.08840004990018706_4:0.09322771110898949_5:0.009523828848972515,1.4311331586221128,-1.3173506596997862,0.02367440811269999,-0.012790853945580716,266.68866707913907,C3,0.025920360167201447,-0.009228294438434025,2.45395680479861,0.2959709357385184,0.2947916666666667,0:mSD_1:mSD_2:mPD_3:mPD_4:mPD_5:mSD,0,3,0,3,6,6,0.0,0.5,0.0,0.5,100.0,0:-0.995028263062806_1:1.4418485040435334_2:1.4344738126501566_3:1.5227691138172639_4:1.452267964547653_5:0.01645657518178748,0:1.541778400193641_1:1.5496696181787406_2:1.5321054204537115_3:1.5198544536707337_4:1.5181612036921082_5:1.5571718166145065,0:-0.005140959245159651_1:0.019684650000060443_2:0.029685925720678_3:0.05388155002071753_4:0.03463345210075958_5:6.930200073128132e-05,0:0.09930671823503731_1:0.13137212648591978_2:0.12121331423560422_3:0.08301452095779555_4:0.07200425025872176_5:0.1832429180690886,0.7970752070939716,no_tumour_type
P25*C1,0:56.24865357142858_1:34.384673809523804_2:88.57150357142856_3:44.8439880952381_4:-11.713413214285714,0:[222.06030357]_1:[137.2250119]_2:[148.3079869]_3:[106.62403095]_4:[130.48474762]_5:[42.77667298],0:[0.39507901]_1:[0.44009482]_2:[0.45972681]_3:[0.39187313]_4:[0.33905502]_5:[0.33438467],0.49274269033515,0.5315636708719749,0:0.1877202192988958_1:0.1553268153577721_2:0.3063915567506146_3:0.24269175966793666_4:-0.17573924999121066,1.4012283445244087,1.4413656226350948,0.0382327719956773,0.05138412487542834,8.997351812724844,C1,0.028800196705973422,0.028618319420110616,2.4947595172019787,0.2908594149121083,0.28802083333333334,0:mSD_1:mSD_2:mPD_3:mSD_4:mSD,0,1,0,4,5,6,0.0,0.2,0.0,0.8,100.0,0:1.425970183871216_1:1.4300939406675632_2:1.4636059801544363_3:1.4027655372845302_4:0.097888334220664,0:1.5091443722818314_1:1.443283828702131_2:1.4335121456292115_3:1.4484079712964806_4:1.4219450204197492_5:1.1906256217455558,0:0.032087427303374876_1:0.04179223818331213_2:0.05494738463957812_3:0.045543960974722096_4:0.0011873941472384725,0:0.06615217171834108_1:0.057920750702871567_2:0.05436186428406681_3:0.0645276748651342_4:0.036447890851609585_5:0.03309805856572268,0.535893904596557,no_tumour_type
P26*C1,0:31.78151666666667_1:18.714491666666664_2:94.3836_3:86.157325_4:47.27601666666668,0:[135.37155833]_1:[56.49186667]_2:[66.371575]_3:[217.6897]_4:[40.72501667]_5:[156.61528333],0:[0.410393]_1:[0.17400535]_2:[0.37747066]_3:[0.40906761]_4:[0.24020962]_5:[0.39441299],0.6937807208904189,0.6487090105451003,0:0.16528582220683308_1:0.08544769297167594_2:0.2846562245864166_3:0.34075340198106796_4:0.2764446151209129,1.4941802051410713,1.432140799935529,0.08201849308008773,0.042001489566090455,15.28574380795908,C1,0.058852149357630223,0.022779681562073408,0.8481921101206145,0.608484604746913,0.5973958333333333,0:mPD_1:mPD_2:mPD_3:mPD_4:mPD,0,5,0,0,5,6,0.0,1.0,0.0,0.0,100.0,0:1.5143304929987986_1:1.4859382215297212_2:1.490406432394811_3:1.468705998928656_4:1.4969218231519221,0:1.5046180589867832_1:1.424152899346473_2:1.4373741648181202_3:1.5325759153446379_4:1.3463105586200441_5:1.5123705629055013,0:0.12093264028376395_1:0.06125630988200658_2:0.05942119835325677_3:0.06994785962959461_4:0.12547147403175007,0:0.09187471532857962_1:0.03199765600945836_2:0.08506448240170884_3:0.09890907553670687_4:0.04057713045422792_5:0.09021662026964883,0.34393971958099256,no_tumour_type
P27*C1,0:14.212616666666674_1:9.743508333333331_2:30.816299999999995_3:36.50974166666667_4:62.223074999999994_5:57.16301666666666,0:[58.70248333]_1:[41.112625]_2:[42.449075]_3:[61.84870833]_4:[50.56806667],0:[0.23060974]_1:[0.14629492]_2:[0.24468876]_3:[0.15788221]_4:[0.16056314],0.4760398352938381,0.6655329322268257,0:0.05731850038816646_1:0.08025209628577_2:0.15109425071971064_3:0.13358047058038505_4:0.18101644866855587_5:0.14375131461611218,0.9698495770223926,1.4385656152625832,0.006991667895175378,0.03586535289101819,-2.2233849676922546e-06,C1,0.03660107508027814,0.05905084038845021,0.8961059876187112,0.5942075419204202,0.5838541666666667,0:mSD_1:mSD_2:mSD_3:mPR_4:mSD_5:mPD,0,1,1,4,6,5,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,75.0,0:0.688861894327774_1:0.5543503923480101_2:1.063461342773778_3:-1.0916486971833599_4:1.3480834090698324_5:1.2510414653958686,0:1.4454003350406182_1:1.4562642197208886_2:1.4465628316075347_3:1.4926261494206436_4:1.4875583648908475,0:0.003684298475834289_1:0.005923843635022886_2:0.011902144956934667_3:-0.009370763708558855_4:0.017711751152223537_5:0.009497260430627668,0:0.04490759705524993_1:0.03964992793385891_2:0.06806044178247056_3:0.04323274691943185_4:0.050015574302425564,0.48179539045265163,no_tumour_type
P28*C1,0:-145.09467500000005_1:179.46999166666666_2:32.68169166666667_3:115.8493_4:114.61323166666666,0:[218.282875]_1:[195.41593333]_2:[52.05786667]_3:[82.57224583]_4:[-16.89889167],0:[0.63072683]_1:[0.71740121]_2:[0.18897606]_3:[0.45679194]_4:[-0.07219951],0.5838472962798991,0.6225148982007367,0:-0.27611327326322127_1:0.4492393068108735_2:0.12177127593885616_3:0.3770086641816006_4:0.4733147937829267,-1.1707968921891851,1.2080370061828636,-0.009830282396154725,0.0109317616201438,2.740607213364683,C1,0.03830148257459235,0.004147588274854785,0.36040354068199165,0.7881363685869014,0.7708333333333334,0:mPR_1:mCR_2:mPR_3:mSD_4:mCR,2,0,2,1,5,5,0.4,0.0,0.4,0.2,100.0,0:-1.4380033632148645_1:-1.445435907842754_2:0.007680411520095656_3:1.1561036704184826_4:0.9209949809221198,0:1.4452039355450945_1:1.514181133988924_2:1.4921642702677866_3:1.41959683028837_4:1.3415052233544902,0:-0.019064037598438655_1:-0.020457460332249818_2:3.593719751363841e-05_3:0.015692331207978295_4:0.020542361762402955,0:0.033074926108754434_1:0.12338086518694999_2:0.051127028579327986_3:0.07859096293703836_4:0.008708521676021453,0.22056490899321235,no_tumour_type
P29*C1,0:-12.091275000000003_1:-5.684191666666663_2:-43.88124166666667_3:-0.10307500000000402_4:-10.300216666666667,0:[99.62083333]_1:[71.768275]_2:[100.43400833]_3:[137.03120833]_4:[44.808125]_5:[33.814375],0:[0.1853504]_1:[0.22354622]_2:[0.32885973]_3:[0.33060308]_4:[0.21151258]_5:[0.18192207],0.08675652056589563,0.5998205155510223,0:-0.05248668634362429_1:-0.040165623085452296_2:-0.2574660844274434_3:-0.00016150640245023856_4:-0.06993827394353114,-0.05420807679667191,-0.7939316252009624,-0.0002960982429473886,-0.005072272416964492,443.1188373121397,C1,0.0011275179860710635,-0.0005843747235895556,10.045593669423633,0.030713819679102472,0.03125,0:mPR_1:mSD_2:mCR_3:mSD_4:mPR,1,0,2,2,5,6,0.2,0.0,0.4,0.4,94.66666666666667,0:-0.6266474211230394_1:-0.10506839635495953_2:-0.5684319572897482_3:0.06982079312647128_4:0.8450213287402085,0:1.484932025472372_1:1.4843483078053565_2:1.4945990222723786_3:1.5143621460431615_4:1.3824972314494839_5:1.3227294154829303,0:-0.0028619004731357893_1:-0.0007344176663878872_2:-0.002430211418181435_3:0.0006900006232650676_4:0.007246843840019995,0:0.03147588393984599_1:0.05657403608078896_2:0.08570539928230667_3:0.08605181097820351_4:0.037316841847970295_5:0.029827707513439203,1.2204120080235712,no_tumour_type
P29*C2,0:-63.13420833333334_1:-18.339565_2:-8.080784166666664_3:-22.072285000000008,0:[99.62083333]_1:[71.768275]_2:[100.43400833]_3:[137.03120833]_4:[44.808125]_5:[33.814375],0:[0.1853504]_1:[0.22354622]_2:[0.32885973]_3:[0.33060308]_4:[0.21151258]_5:[0.18192207],-0.11049104320874421,0.5998205155510223,0:-0.275365085175816_1:-0.1509282438679168_2:-0.1225539825593177_3:-0.20315778176112886,-0.42026488851139754,-0.7939316252009624,-0.0023449535981234656,-0.005072272416964492,551.578886586019,C2,-0.0012851983650215733,-0.0005843747235895556,19.262383709243352,0.0024367274149921236,0.003125,0:mCR_1:mPR_2:mPR_3:mPR,1,0,3,0,4,6,0.25,0.0,0.75,0.0,90.66666666666666,0:-0.9907912035858413_1:0.10151313207843982_2:-0.20697422466974466_3:-0.1519547945986134,0:1.484932025472372_1:1.4843483078053565_2:1.4945990222723786_3:1.5143621460431615_4:1.3824972314494839_5:1.3227294154829303,0:-0.004119760941775801_1:0.0006640550471374856_2:-0.002517676537872826_3:-0.0009878479890445175,0:0.03147588393984599_1:0.05657403608078896_2:0.08570539928230667_3:0.08605181097820351_4:0.037316841847970295_5:0.029827707513439203,1.6762407088960785,no_tumour_type
